REF_DATE,GEO,Client groups,VALUE,STATUS
2012-11,British Columbia Region,Business clients,89,NA
2012-11,British Columbia,"Total, all client groups",87.7,NA
2012-11,British Columbia,Leisure clients,86.5,NA
2012-11,British Columbia,Business clients,89,NA
2012-11,Territories,"Total, all client groups",98.5,NA
2012-11,Territories,Leisure clients,98.5,NA
2012-11,Territories,Business clients,98.5,NA
2012-11,Yukon,"Total, all client groups",96.3,NA
2012-11,Yukon,Leisure clients,97.2,NA
2012-11,Yukon,Business clients,95,NA
2012-11,Northwest Territories,"Total, all client groups",100.5,NA
2012-11,Northwest Territories,Leisure clients,103,NA
2012-11,Northwest Territories,Business clients,99.6,NA
2012-11,Nunavut,"Total, all client groups",101.7,NA
2012-11,Nunavut,Leisure clients,101.1,NA
2012-11,Nunavut,Business clients,101.9,NA
2012-12,Canada,"Total, all client groups",89.8,NA
2012-12,Canada,Leisure clients,90.9,NA
2012-12,Canada,Business clients,88.8,NA
2012-12,Atlantic Region,"Total, all client groups",90.8,NA
2012-12,Atlantic Region,Leisure clients,91.7,NA
2012-12,Atlantic Region,Business clients,90.1,NA
2012-12,Newfoundland and Labrador,"Total, all client groups",87.7,NA
2012-12,Newfoundland and Labrador,Leisure clients,86.4,NA
2012-12,Newfoundland and Labrador,Business clients,88.6,NA
2012-12,Prince Edward Island,"Total, all client groups",86.9,NA
2012-12,Prince Edward Island,Leisure clients,86.6,NA
2012-12,Prince Edward Island,Business clients,87.5,NA
2012-12,Nova Scotia,"Total, all client groups",89.5,NA
2012-12,Nova Scotia,Leisure clients,93.7,NA
2012-12,Nova Scotia,Business clients,86.2,NA
2012-12,New Brunswick,"Total, all client groups",95.3,NA
2012-12,New Brunswick,Leisure clients,95.8,NA
2012-12,New Brunswick,Business clients,94.9,NA
2012-12,Quebec Region,"Total, all client groups",90.2,NA
2012-12,Quebec Region,Leisure clients,90.5,NA
2012-12,Quebec Region,Business clients,90,NA
2012-12,Quebec,"Total, all client groups",90.2,NA
2012-12,Quebec,Leisure clients,90.5,NA
2012-12,Quebec,Business clients,90,NA
2012-12,Ontario Region,"Total, all client groups",91.8,NA
2012-12,Ontario Region,Leisure clients,92.8,NA
2012-12,Ontario Region,Business clients,91,NA
2012-12,Ontario,"Total, all client groups",91.8,NA
2012-12,Ontario,Leisure clients,92.8,NA
2012-12,Ontario,Business clients,91,NA
2012-12,Prairie Region,"Total, all client groups",89,NA
2012-12,Prairie Region,Leisure clients,92.8,NA
2012-12,Prairie Region,Business clients,86.2,NA
2012-12,Manitoba,"Total, all client groups",92.3,NA
2012-12,Manitoba,Leisure clients,95.6,NA
2012-12,Manitoba,Business clients,88.3,NA
2012-12,Saskatchewan,"Total, all client groups",90.9,NA
2012-12,Saskatchewan,Leisure clients,94.9,NA
2012-12,Saskatchewan,Business clients,87.7,NA
2012-12,Alberta,"Total, all client groups",87.8,NA
2012-12,Alberta,Leisure clients,91.3,NA
2012-12,Alberta,Business clients,85.4,NA
2012-12,British Columbia Region,"Total, all client groups",85.9,NA
2012-12,British Columbia Region,Leisure clients,85.5,NA
2012-12,British Columbia Region,Business clients,86.2,NA
2012-12,British Columbia,"Total, all client groups",85.9,NA
2012-12,British Columbia,Leisure clients,85.5,NA
2012-12,British Columbia,Business clients,86.2,NA
2012-12,Territories,"Total, all client groups",97.7,NA
2012-12,Territories,Leisure clients,98.2,NA
2012-12,Territories,Business clients,97.4,NA
2012-12,Yukon,"Total, all client groups",96.1,NA
2012-12,Yukon,Leisure clients,97.7,NA
2012-12,Yukon,Business clients,93.8,NA
2012-12,Northwest Territories,"Total, all client groups",98.5,NA
2012-12,Northwest Territories,Leisure clients,98.3,NA
2012-12,Northwest Territories,Business clients,98.5,NA
2012-12,Nunavut,"Total, all client groups",101,NA
2012-12,Nunavut,Leisure clients,101.1,NA
2012-12,Nunavut,Business clients,101,NA
2013-01,Canada,"Total, all client groups",93.9,NA
2013-01,Canada,Leisure clients,92.8,NA
2013-01,Canada,Business clients,94.8,NA
2013-01,Atlantic Region,"Total, all client groups",93.8,NA
2013-01,Atlantic Region,Leisure clients,93.1,NA
2013-01,Atlantic Region,Business clients,94.4,NA
2013-01,Newfoundland and Labrador,"Total, all client groups",91.5,NA
2013-01,Newfoundland and Labrador,Leisure clients,90.9,NA
2013-01,Newfoundland and Labrador,Business clients,91.9,NA
2013-01,Prince Edward Island,"Total, all client groups",90.5,NA
2013-01,Prince Edward Island,Leisure clients,91.4,NA
2013-01,Prince Edward Island,Business clients,88.3,NA
2013-01,Nova Scotia,"Total, all client groups",94.7,NA
2013-01,Nova Scotia,Leisure clients,93.2,NA
2013-01,Nova Scotia,Business clients,96,NA
2013-01,New Brunswick,"Total, all client groups",95.5,NA
2013-01,New Brunswick,Leisure clients,95.2,NA
2013-01,New Brunswick,Business clients,95.8,NA
2013-01,Quebec Region,"Total, all client groups",93.5,NA
2013-01,Quebec Region,Leisure clients,94.2,NA
2013-01,Quebec Region,Business clients,92.8,NA
2013-01,Quebec,"Total, all client groups",93.5,NA
2013-01,Quebec,Leisure clients,94.2,NA
2013-01,Quebec,Business clients,92.8,NA
2013-01,Ontario Region,"Total, all client groups",94.1,NA
2013-01,Ontario Region,Leisure clients,93.6,NA
2013-01,Ontario Region,Business clients,94.4,NA
2013-01,Ontario,"Total, all client groups",94.1,NA
2013-01,Ontario,Leisure clients,93.6,NA
2013-01,Ontario,Business clients,94.4,NA
2013-01,Prairie Region,"Total, all client groups",97.7,NA
2013-01,Prairie Region,Leisure clients,95.5,NA
2013-01,Prairie Region,Business clients,99.3,NA
2013-01,Manitoba,"Total, all client groups",97.2,NA
2013-01,Manitoba,Leisure clients,97.6,NA
2013-01,Manitoba,Business clients,96.8,NA
2013-01,Saskatchewan,"Total, all client groups",97.9,NA
2013-01,Saskatchewan,Leisure clients,98.5,NA
2013-01,Saskatchewan,Business clients,97.4,NA
2013-01,Alberta,"Total, all client groups",97.7,NA
2013-01,Alberta,Leisure clients,94.1,NA
2013-01,Alberta,Business clients,100.2,NA
2013-01,British Columbia Region,"Total, all client groups",88.2,NA
2013-01,British Columbia Region,Leisure clients,86.8,NA
2013-01,British Columbia Region,Business clients,89.7,NA
2013-01,British Columbia,"Total, all client groups",88.2,NA
2013-01,British Columbia,Leisure clients,86.8,NA
2013-01,British Columbia,Business clients,89.7,NA
2013-01,Territories,"Total, all client groups",98.2,NA
2013-01,Territories,Leisure clients,98.5,NA
2013-01,Territories,Business clients,97.9,NA
2013-01,Yukon,"Total, all client groups",95.3,NA
2013-01,Yukon,Leisure clients,96.4,NA
2013-01,Yukon,Business clients,93.8,NA
2013-01,Northwest Territories,"Total, all client groups",101.7,NA
2013-01,Northwest Territories,Leisure clients,106.9,NA
2013-01,Northwest Territories,Business clients,99.8,NA
2013-01,Nunavut,"Total, all client groups",101.5,NA
2013-01,Nunavut,Leisure clients,101.5,NA
2013-01,Nunavut,Business clients,101.5,NA
2013-02,Canada,"Total, all client groups",96.6,NA
2013-02,Canada,Leisure clients,97,NA
2013-02,Canada,Business clients,96.2,NA
2013-02,Atlantic Region,"Total, all client groups",94.1,NA
2013-02,Atlantic Region,Leisure clients,93.3,NA
2013-02,Atlantic Region,Business clients,94.7,NA
2013-02,Newfoundland and Labrador,"Total, all client groups",93.3,NA
2013-02,Newfoundland and Labrador,Leisure clients,95,NA
2013-02,Newfoundland and Labrador,Business clients,92.2,NA
2013-02,Prince Edward Island,"Total, all client groups",89.8,NA
2013-02,Prince Edward Island,Leisure clients,89.8,NA
2013-02,Prince Edward Island,Business clients,89.7,NA
2013-02,Nova Scotia,"Total, all client groups",93.4,NA
2013-02,Nova Scotia,Leisure clients,92.2,NA
2013-02,Nova Scotia,Business clients,94.4,NA
2013-02,New Brunswick,"Total, all client groups",96.4,NA
2013-02,New Brunswick,Leisure clients,94.6,NA
2013-02,New Brunswick,Business clients,97.7,NA
2013-02,Quebec Region,"Total, all client groups",97.8,NA
2013-02,Quebec Region,Leisure clients,101.5,NA
2013-02,Quebec Region,Business clients,93.7,NA
2013-02,Quebec,"Total, all client groups",97.8,NA
2013-02,Quebec,Leisure clients,101.5,NA
2013-02,Quebec,Business clients,93.7,NA
2013-02,Ontario Region,"Total, all client groups",99.4,NA
2013-02,Ontario Region,Leisure clients,99,NA
2013-02,Ontario Region,Business clients,99.7,NA
2013-02,Ontario,"Total, all client groups",99.4,NA
2013-02,Ontario,Leisure clients,99,NA
2013-02,Ontario,Business clients,99.7,NA
2013-02,Prairie Region,"Total, all client groups",98.6,NA
2013-02,Prairie Region,Leisure clients,99,NA
2013-02,Prairie Region,Business clients,98.3,NA
2013-02,Manitoba,"Total, all client groups",99.7,NA
2013-02,Manitoba,Leisure clients,99.9,NA
2013-02,Manitoba,Business clients,99.4,NA
2013-02,Saskatchewan,"Total, all client groups",97.4,NA
2013-02,Saskatchewan,Leisure clients,99.3,NA
2013-02,Saskatchewan,Business clients,95.9,NA
2013-02,Alberta,"Total, all client groups",98.7,NA
2013-02,Alberta,Leisure clients,98.6,NA
2013-02,Alberta,Business clients,98.8,NA
2013-02,British Columbia Region,"Total, all client groups",88.3,NA
2013-02,British Columbia Region,Leisure clients,88.6,NA
2013-02,British Columbia Region,Business clients,87.9,NA
2013-02,British Columbia,"Total, all client groups",88.3,NA
2013-02,British Columbia,Leisure clients,88.6,NA
2013-02,British Columbia,Business clients,87.9,NA
2013-02,Territories,"Total, all client groups",97.9,NA
2013-02,Territories,Leisure clients,97.2,NA
2013-02,Territories,Business clients,98.5,NA
2013-02,Yukon,"Total, all client groups",94.9,NA
2013-02,Yukon,Leisure clients,96,NA
2013-02,Yukon,Business clients,93.4,NA
2013-02,Northwest Territories,"Total, all client groups",101.6,NA
2013-02,Northwest Territories,Leisure clients,99.9,NA
2013-02,Northwest Territories,Business clients,102.2,NA
2013-02,Nunavut,"Total, all client groups",101.5,NA
2013-02,Nunavut,Leisure clients,101.5,NA
2013-02,Nunavut,Business clients,101.5,NA
2013-03,Canada,"Total, all client groups",95,NA
2013-03,Canada,Leisure clients,94.7,NA
2013-03,Canada,Business clients,95.3,NA
2013-03,Atlantic Region,"Total, all client groups",94.5,NA
2013-03,Atlantic Region,Leisure clients,94.4,NA
2013-03,Atlantic Region,Business clients,94.6,NA
2013-03,Newfoundland and Labrador,"Total, all client groups",92.9,NA
2013-03,Newfoundland and Labrador,Leisure clients,94.8,NA
2013-03,Newfoundland and Labrador,Business clients,91.6,NA
2013-03,Prince Edward Island,"Total, all client groups",85.5,NA
2013-03,Prince Edward Island,Leisure clients,83.5,NA
2013-03,Prince Edward Island,Business clients,90.3,NA
2013-03,Nova Scotia,"Total, all client groups",96,NA
2013-03,Nova Scotia,Leisure clients,97.5,NA
2013-03,Nova Scotia,Business clients,94.7,NA
2013-03,New Brunswick,"Total, all client groups",96.7,NA
2013-03,New Brunswick,Leisure clients,95.7,NA
2013-03,New Brunswick,Business clients,97.4,NA
2013-03,Quebec Region,"Total, all client groups",95.1,NA
2013-03,Quebec Region,Leisure clients,95.4,NA
2013-03,Quebec Region,Business clients,94.7,NA
2013-03,Quebec,"Total, all client groups",95.1,NA
2013-03,Quebec,Leisure clients,95.4,NA
2013-03,Quebec,Business clients,94.7,NA
2013-03,Ontario Region,"Total, all client groups",96.5,NA
2013-03,Ontario Region,Leisure clients,96.1,NA
2013-03,Ontario Region,Business clients,96.8,NA
2013-03,Ontario,"Total, all client groups",96.5,NA
2013-03,Ontario,Leisure clients,96.1,NA
2013-03,Ontario,Business clients,96.8,NA
2013-03,Prairie Region,"Total, all client groups",96.9,NA
2013-03,Prairie Region,Leisure clients,96.3,NA
2013-03,Prairie Region,Business clients,97.4,NA
2013-03,Manitoba,"Total, all client groups",100.5,NA
2013-03,Manitoba,Leisure clients,97.6,NA
2013-03,Manitoba,Business clients,103.9,NA
2013-03,Saskatchewan,"Total, all client groups",99.9,NA
2013-03,Saskatchewan,Leisure clients,99.4,NA
2013-03,Saskatchewan,Business clients,100.2,NA
2013-03,Alberta,"Total, all client groups",95.4,NA
2013-03,Alberta,Leisure clients,94.9,NA
2013-03,Alberta,Business clients,95.7,NA
2013-03,British Columbia Region,"Total, all client groups",89.3,NA
2013-03,British Columbia Region,Leisure clients,89.9,NA
2013-03,British Columbia Region,Business clients,88.7,NA
2013-03,British Columbia,"Total, all client groups",89.3,NA
2013-03,British Columbia,Leisure clients,89.9,NA
2013-03,British Columbia,Business clients,88.7,NA
2013-03,Territories,"Total, all client groups",98.3,NA
2013-03,Territories,Leisure clients,97.9,NA
2013-03,Territories,Business clients,98.7,NA
2013-03,Yukon,"Total, all client groups",96.2,NA
2013-03,Yukon,Leisure clients,97.7,NA
2013-03,Yukon,Business clients,94.2,NA
2013-03,Northwest Territories,"Total, all client groups",99.5,NA
2013-03,Northwest Territories,Leisure clients,95.6,NA
2013-03,Northwest Territories,Business clients,100.9,NA
2013-03,Nunavut,"Total, all client groups",102.3,NA
2013-03,Nunavut,Leisure clients,101.5,NA
2013-03,Nunavut,Business clients,102.5,NA
2013-04,Canada,"Total, all client groups",95.8,NA
2013-04,Canada,Leisure clients,94.7,NA
2013-04,Canada,Business clients,96.8,NA
2013-04,Atlantic Region,"Total, all client groups",96.2,NA
2013-04,Atlantic Region,Leisure clients,95.8,NA
2013-04,Atlantic Region,Business clients,96.6,NA
2013-04,Newfoundland and Labrador,"Total, all client groups",93.4,NA
2013-04,Newfoundland and Labrador,Leisure clients,93.1,NA
2013-04,Newfoundland and Labrador,Business clients,93.6,NA
2013-04,Prince Edward Island,"Total, all client groups",89.9,NA
2013-04,Prince Edward Island,Leisure clients,88.6,NA
2013-04,Prince Edward Island,Business clients,93,NA
2013-04,Nova Scotia,"Total, all client groups",97.6,NA
2013-04,Nova Scotia,Leisure clients,98.8,NA
2013-04,Nova Scotia,Business clients,96.7,NA
2013-04,New Brunswick,"Total, all client groups",98.7,NA
2013-04,New Brunswick,Leisure clients,97.8,NA
2013-04,New Brunswick,Business clients,99.4,NA
2013-04,Quebec Region,"Total, all client groups",94.3,NA
2013-04,Quebec Region,Leisure clients,92.2,NA
2013-04,Quebec Region,Business clients,96.7,NA
2013-04,Quebec,"Total, all client groups",94.3,NA
2013-04,Quebec,Leisure clients,92.2,NA
2013-04,Quebec,Business clients,96.7,NA
2013-04,Ontario Region,"Total, all client groups",96.8,NA
2013-04,Ontario Region,Leisure clients,97,NA
2013-04,Ontario Region,Business clients,96.5,NA
2013-04,Ontario,"Total, all client groups",96.8,NA
2013-04,Ontario,Leisure clients,97,NA
2013-04,Ontario,Business clients,96.5,NA
2013-04,Prairie Region,"Total, all client groups",99.8,NA
2013-04,Prairie Region,Leisure clients,97.5,NA
2013-04,Prairie Region,Business clients,101.5,NA
2013-04,Manitoba,"Total, all client groups",98.5,NA
2013-04,Manitoba,Leisure clients,96.9,NA
2013-04,Manitoba,Business clients,100.3,NA
2013-04,Saskatchewan,"Total, all client groups",101.8,NA
2013-04,Saskatchewan,Leisure clients,100.8,NA
2013-04,Saskatchewan,Business clients,102.5,NA
2013-04,Alberta,"Total, all client groups",99.4,NA
2013-04,Alberta,Leisure clients,96.6,NA
2013-04,Alberta,Business clients,101.3,NA
2013-04,British Columbia Region,"Total, all client groups",89.5,NA
2013-04,British Columbia Region,Leisure clients,89.6,NA
2013-04,British Columbia Region,Business clients,89.4,NA
2013-04,British Columbia,"Total, all client groups",89.5,NA
2013-04,British Columbia,Leisure clients,89.6,NA
2013-04,British Columbia,Business clients,89.4,NA
2013-04,Territories,"Total, all client groups",98.5,NA
2013-04,Territories,Leisure clients,98.7,NA
2013-04,Territories,Business clients,98.3,NA
2013-04,Yukon,"Total, all client groups",96,NA
2013-04,Yukon,Leisure clients,97.5,NA
2013-04,Yukon,Business clients,93.9,NA
2013-04,Northwest Territories,"Total, all client groups",100.7,NA
2013-04,Northwest Territories,Leisure clients,102.3,NA
2013-04,Northwest Territories,Business clients,100.1,NA
2013-04,Nunavut,"Total, all client groups",102.3,NA
2013-04,Nunavut,Leisure clients,101.5,NA
2013-04,Nunavut,Business clients,102.5,NA
2013-05,Canada,"Total, all client groups",102.4,NA
2013-05,Canada,Leisure clients,102.3,NA
2013-05,Canada,Business clients,102.6,NA
2013-05,Atlantic Region,"Total, all client groups",99.2,NA
2013-05,Atlantic Region,Leisure clients,99.3,NA
2013-05,Atlantic Region,Business clients,99.2,NA
2013-05,Newfoundland and Labrador,"Total, all client groups",100.9,NA
2013-05,Newfoundland and Labrador,Leisure clients,98.2,NA
2013-05,Newfoundland and Labrador,Business clients,102.6,NA
2013-05,Prince Edward Island,"Total, all client groups",97.6,NA
2013-05,Prince Edward Island,Leisure clients,97.2,NA
2013-05,Prince Edward Island,Business clients,98.4,NA
2013-05,Nova Scotia,"Total, all client groups",100.5,NA
2013-05,Nova Scotia,Leisure clients,102.9,NA
2013-05,Nova Scotia,Business clients,98.5,NA
2013-05,New Brunswick,"Total, all client groups",97.3,NA
2013-05,New Brunswick,Leisure clients,97.7,NA
2013-05,New Brunswick,Business clients,97.1,NA
2013-05,Quebec Region,"Total, all client groups",99.6,NA
2013-05,Quebec Region,Leisure clients,97.8,NA
2013-05,Quebec Region,Business clients,101.6,NA
2013-05,Quebec,"Total, all client groups",99.6,NA
2013-05,Quebec,Leisure clients,97.8,NA
2013-05,Quebec,Business clients,101.6,NA
2013-05,Ontario Region,"Total, all client groups",105.2,NA
2013-05,Ontario Region,Leisure clients,104.4,NA
2013-05,Ontario Region,Business clients,105.9,NA
2013-05,Ontario,"Total, all client groups",105.2,NA
2013-05,Ontario,Leisure clients,104.4,NA
2013-05,Ontario,Business clients,105.9,NA
2013-05,Prairie Region,"Total, all client groups",100.9,NA
2013-05,Prairie Region,Leisure clients,99.8,NA
2013-05,Prairie Region,Business clients,101.7,NA
2013-05,Manitoba,"Total, all client groups",99.9,NA
2013-05,Manitoba,Leisure clients,100,NA
2013-05,Manitoba,Business clients,99.8,NA
2013-05,Saskatchewan,"Total, all client groups",103.3,NA
2013-05,Saskatchewan,Leisure clients,104.3,NA
2013-05,Saskatchewan,Business clients,102.4,NA
2013-05,Alberta,"Total, all client groups",100.4,NA
